TARGET,AMT_INCOME_TOTAL,,,,,,
1,202500,,,,,,
0,270000,,Quartile 1,,,AMT_INCOME_TOTAL,
0,67500,,112500,,,,
0,135000,,,,,Mean,170767.5905
0,121500,,,,,Standard Error,531819.0951
0,99000,,Quartile 3,,,Median,145800
0,171000,,202500,,,Mode,135000
0,360000,,,,,Standard Deviation,531819.0951
0,112500,,,,,Sample Variance,2.83E+11
0,135000,,Inter Quartile Range,,,Range,116974350
0,112500,,90000,,,Minimum,25650
0,38419.155,,,,,Maximum,117000000
0,67500,,,,,Sum,8538208758
0,225000,,Upper Limit,,,Count,49999
0,189000,,337500,,,,
0,157500,,,,,,
0,108000,,,,,,
0,81000,,Upper Limit,,,,
0,112500,,-22500,,,,
0,90000,,,,,,
0,135000,,,,,,
0,202500,,,,,,
0,450000,,,,,,
0,83250,,,,,,
0,135000,,,,,,
0,90000,,,,,,
1,112500,,,,,,
0,112500,,,,,,
0,270000,,,,,,
0,90000,,,,,,
0,292500,,,,,,
0,112500,,,,,,
0,90000,,,,,,
0,360000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,198000,,,,,,
0,121500,,,,,,
0,99000,,,,,,
0,180000,,,,,,
1,202500,,,,,,
0,202500,,,,,,
1,135000,,,,,,
0,108000,,,,,,
0,202500,,,,,,
0,90000,,,,,,
0,202500,,,,,,
0,99000,,,,,,
0,130500,,,,,,
0,360000,,,,,,
0,54000,,,,,,
0,540000,,,,,,
0,76500,,,,,,
0,225000,,,,,,
0,81000,,,,,,
0,180000,,,,,,
0,67500,,,,,,
0,81000,,,,,,
0,360000,,,,,,
0,540000,,,,,,
0,180000,,,,,,
0,180000,,,,,,
0,324000,,,,,,
0,112500,,,,,,
0,180000,,,,,,
0,180000,,,,,,
0,180000,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,180000,,,,,,
0,180000,,,,,,
0,103500,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,135000,,,,,,
0,202500,,,,,,
0,112500,,,,,,
0,135000,,,,,,
0,94500,,,,,,
0,108000,,,,,,
0,67500,,,,,,
1,81000,,,,,,
0,157500,,,,,,
0,225000,,,,,,
0,360000,,,,,,
0,202500,,,,,,
0,202500,,,,,,
0,126000,,,,,,
0,72000,,,,,,
0,90000,,,,,,
0,193500,,,,,,
0,171000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
1,315000,,,,,,
0,76500,,,,,,
0,135000,,,,,,
0,90000,,,,,,
0,243000,,,,,,
0,90000,,,,,,
0,54000,,,,,,
0,135000,,,,,,
0,126000,,,,,,
0,76500,,,,,,
0,103500,,,,,,
0,225000,,,,,,
0,126000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,85500,,,,,,
1,157500,,,,,,
0,270000,,,,,,
0,202500,,,,,,
0,67500,,,,,,
0,202500,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,225000,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,360000,,,,,,
0,162000,,,,,,
0,112500,,,,,,
0,202500,,,,,,
0,117000,,,,,,
0,135000,,,,,,
0,247500,,,,,,
0,171000,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,202500,,,,,,
0,144000,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,180000,,,,,,
0,180000,,,,,,
0,225000,,,,,,
1,292500,,,,,,
0,90000,,,,,,
0,112500,,,,,,
0,130500,,,,,,
0,450000,,,,,,
0,175500,,,,,,
0,58500,,,,,,
0,180000,,,,,,
0,117000,,,,,,
0,180000,,,,,,
0,202500,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,119250,,,,,,
0,202500,,,,,,
0,315000,,,,,,
1,157500,,,,,,
0,112500,,,,,,
0,103500,,,,,,
0,58500,,,,,,
0,117000,,,,,,
0,225000,,,,,,
0,135000,,,,,,
0,162000,,,,,,
0,112500,,,,,,
1,111915,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,90000,,,,,,
0,164250,,,,,,
0,157500,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,216000,,,,,,
0,180000,,,,,,
0,67500,,,,,,
0,54000,,,,,,
0,81000,,,,,,
0,63000,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,180000,,,,,,
1,180000,,,,,,
0,202500,,,,,,
0,225000,,,,,,
0,49500,,,,,,
1,202500,,,,,,
0,90000,,,,,,
0,90000,,,,,,
0,180000,,,,,,
0,337500,,,,,,
0,315000,,,,,,
0,225000,,,,,,
0,225000,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,112500,,,,,,
0,292500,,,,,,
0,121500,,,,,,
0,157500,,,,,,
0,135000,,,,,,
0,108000,,,,,,
0,216000,,,,,,
0,67500,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,144000,,,,,,
0,135000,,,,,,
0,225000,,,,,,
0,135000,,,,,,
0,90000,,,,,,
0,112500,,,,,,
0,247500,,,,,,
1,135000,,,,,,
0,225000,,,,,,
0,90000,,,,,,
0,67500,,,,,,
0,72000,,,,,,
0,202500,,,,,,
0,225000,,,,,,
0,292500,,,,,,
0,315000,,,,,,
0,90000,,,,,,
0,135000,,,,,,
0,180000,,,,,,
0,180000,,,,,,
0,90000,,,,,,
0,315000,,,,,,
0,108000,,,,,,
0,121500,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,225000,,,,,,
0,85500,,,,,,
0,180000,,,,,,
0,90000,,,,,,
0,135000,,,,,,
1,157500,,,,,,
0,308250,,,,,,
0,108000,,,,,,
0,135000,,,,,,
0,67500,,,,,,
0,180000,,,,,,
0,112500,,,,,,
1,73341,,,,,,
0,135000,,,,,,
0,180000,,,,,,
0,112500,,,,,,
1,121500,,,,,,
0,202500,,,,,,
0,157500,,,,,,
0,202500,,,,,,
0,135000,,,,,,
0,153000,,,,,,
0,202500,,,,,,
0,202500,,,,,,
0,157500,,,,,,
1,225000,,,,,,
0,225000,,,,,,
0,135000,,,,,,
0,270000,,,,,,
0,112500,,,,,,
1,63000,,,,,,
1,112500,,,,,,
0,180000,,,,,,
0,292500,,,,,,
0,225000,,,,,,
0,135000,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,180000,,,,,,
0,87750,,,,,,
0,292500,,,,,,
0,121500,,,,,,
0,67500,,,,,,
0,180000,,,,,,
0,90000,,,,,,
0,135000,,,,,,
0,225000,,,,,,
0,270000,,,,,,
0,225000,,,,,,
0,450000,,,,,,
0,112500,,,,,,
0,135000,,,,,,
1,36000,,,,,,
0,180000,,,,,,
0,171000,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,382500,,,,,,
0,90000,,,,,,
0,63000,,,,,,
1,157500,,,,,,
0,270000,,,,,,
0,270000,,,,,,
0,166500,,,,,,
0,202500,,,,,,
0,76500,,,,,,
0,90000,,,,,,
0,315000,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,180000,,,,,,
0,81000,,,,,,
0,135000,,,,,,
0,108000,,,,,,
0,112500,,,,,,
0,69750,,,,,,
0,81000,,,,,,
0,112500,,,,,,
0,315000,,,,,,
0,180000,,,,,,
0,225000,,,,,,
0,112500,,,,,,
0,67500,,,,,,
0,270000,,,,,,
0,157500,,,,,,
0,360000,,,,,,
0,315000,,,,,,
0,247500,,,,,,
0,765000,,,,,,
0,166500,,,,,,
0,157500,,,,,,
0,45000,,,,,,
0,450000,,,,,,
0,90000,,,,,,
0,225000,,,,,,
0,112500,,,,,,
0,180000,,,,,,
0,360000,,,,,,
0,157500,,,,,,
0,247500,,,,,,
0,112500,,,,,,
0,630000,,,,,,
0,121500,,,,,,
0,180000,,,,,,
0,292500,,,,,,
0,99000,,,,,,
0,247500,,,,,,
0,90000,,,,,,
0,153000,,,,,,
0,180000,,,,,,
0,405000,,,,,,
0,112500,,,,,,
0,225000,,,,,,
1,112500,,,,,,
0,144000,,,,,,
0,81000,,,,,,
0,270000,,,,,,
1,202500,,,,,,
0,81000,,,,,,
0,315000,,,,,,
0,180000,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,81000,,,,,,
0,112500,,,,,,
0,180000,,,,,,
0,450000,,,,,,
0,135000,,,,,,
0,90000,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,180000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,54000,,,,,,
0,450000,,,,,,
0,472500,,,,,,
1,112500,,,,,,
0,90000,,,,,,
0,67500,,,,,,
0,90000,,,,,,
0,180000,,,,,,
0,90000,,,,,,
0,157500,,,,,,
0,90000,,,,,,
0,157500,,,,,,
0,202500,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,67500,,,,,,
1,81000,,,,,,
0,40500,,,,,,
0,135000,,,,,,
0,148500,,,,,,
0,144000,,,,,,
0,202500,,,,,,
0,157500,,,,,,
0,144000,,,,,,
1,171000,,,,,,
0,247500,,,,,,
0,607500,,,,,,
0,135000,,,,,,
0,211500,,,,,,
0,211500,,,,,,
0,90000,,,,,,
0,270000,,,,,,
0,315000,,,,,,
0,252000,,,,,,
0,111919.5,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,135000,,,,,,
0,81000,,,,,,
0,112500,,,,,,
0,450000,,,,,,
0,225000,,,,,,
0,112500,,,,,,
1,135000,,,,,,
0,405000,,,,,,
0,450000,,,,,,
0,405000,,,,,,
0,225000,,,,,,
1,112500,,,,,,
0,90000,,,,,,
0,90000,,,,,,
0,450000,,,,,,
0,180000,,,,,,
0,112500,,,,,,
1,270000,,,,,,
0,58500,,,,,,
0,121500,,,,,,
0,270000,,,,,,
0,90000,,,,,,
1,135000,,,,,,
0,193500,,,,,,
0,450000,,,,,,
0,270000,,,,,,
0,112500,,,,,,
0,450000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,225000,,,,,,
0,202500,,,,,,
0,247500,,,,,,
0,202500,,,,,,
0,189000,,,,,,
0,157500,,,,,,
0,225000,,,,,,
0,112500,,,,,,
0,202500,,,,,,
0,450000,,,,,,
0,90000,,,,,,
0,85500,,,,,,
0,180000,,,,,,
0,270000,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,117000,,,,,,
0,112500,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,180000,,,,,,
0,225000,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,144000,,,,,,
0,112500,,,,,,
0,90000,,,,,,
0,135000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,99000,,,,,,
0,121500,,,,,,
0,157500,,,,,,
0,90000,,,,,,
0,99000,,,,,,
0,180000,,,,,,
0,157500,,,,,,
0,184500,,,,,,
1,157500,,,,,,
1,180000,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,96750,,,,,,
0,144000,,,,,,
0,67500,,,,,,
1,211500,,,,,,
0,225000,,,,,,
0,247500,,,,,,
0,225000,,,,,,
0,112500,,,,,,
0,58500,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,450000,,,,,,
0,49500,,,,,,
0,337500,,,,,,
0,135000,,,,,,
0,180000,,,,,,
0,112500,,,,,,
0,117000,,,,,,
1,99000,,,,,,
0,180000,,,,,,
0,292500,,,,,,
0,31500,,,,,,
0,157500,,,,,,
0,225000,,,,,,
0,108000,,,,,,
0,180000,,,,,,
0,171000,,,,,,
0,135000,,,,,,
0,180000,,,,,,
0,270000,,,,,,
0,270000,,,,,,
0,135000,,,,,,
0,360000,,,,,,
0,139500,,,,,,
0,126000,,,,,,
0,85500,,,,,,
0,90000,,,,,,
0,157500,,,,,,
0,103500,,,,,,
0,225000,,,,,,
0,90000,,,,,,
0,106398,,,,,,
0,247500,,,,,,
0,117000,,,,,,
0,135000,,,,,,
0,202500,,,,,,
0,315000,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,144000,,,,,,
0,180000,,,,,,
0,229500,,,,,,
0,225000,,,,,,
0,184500,,,,,,
0,180000,,,,,,
0,292500,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,90000,,,,,,
0,180000,,,,,,
1,225000,,,,,,
0,99000,,,,,,
0,225000,,,,,,
0,450000,,,,,,
0,207000,,,,,,
0,99000,,,,,,
0,337500,,,,,,
0,162000,,,,,,
0,121500,,,,,,
0,112500,,,,,,
0,202500,,,,,,
0,135000,,,,,,
0,225000,,,,,,
0,247500,,,,,,
0,108000,,,,,,
0,157500,,,,,,
1,211500,,,,,,
0,270000,,,,,,
0,135000,,,,,,
0,90000,,,,,,
0,157500,,,,,,
1,112500,,,,,,
0,157500,,,,,,
0,90000,,,,,,
0,76500,,,,,,
0,247500,,,,,,
1,216000,,,,,,
0,99000,,,,,,
0,67500,,,,,,
1,180000,,,,,,
1,135000,,,,,,
0,157500,,,,,,
0,130500,,,,,,
0,247500,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,54000,,,,,,
0,135000,,,,,,
0,189000,,,,,,
0,90000,,,,,,
0,234000,,,,,,
0,202500,,,,,,
0,67500,,,,,,
0,112500,,,,,,
0,87750,,,,,,
0,112500,,,,,,
0,135000,,,,,,
0,45000,,,,,,
0,144000,,,,,,
0,81000,,,,,,
0,112500,,,,,,
0,135000,,,,,,
1,112500,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,202500,,,,,,
0,121500,,,,,,
0,184500,,,,,,
0,72000,,,,,,
0,90000,,,,,,
0,180000,,,,,,
0,90000,,,,,,
0,157500,,,,,,
0,225000,,,,,,
0,265500,,,,,,
0,135000,,,,,,
0,243000,,,,,,
0,135000,,,,,,
0,63000,,,,,,
1,135000,,,,,,
0,225000,,,,,,
0,81000,,,,,,
0,90000,,,,,,
0,180000,,,,,,
0,135000,,,,,,
0,360000,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,67500,,,,,,
0,112500,,,,,,
0,90000,,,,,,
0,90000,,,,,,
0,180000,,,,,,
0,135000,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,180000,,,,,,
0,540000,,,,,,
1,180000,,,,,,
1,99000,,,,,,
0,126000,,,,,,
0,135000,,,,,,
1,135000,,,,,,
0,234000,,,,,,
0,292500,,,,,,
0,90000,,,,,,
0,216000,,,,,,
0,540000,,,,,,
0,202500,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,202500,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,315000,,,,,,
0,112500,,,,,,
0,225000,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,292500,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,135000,,,,,,
0,216000,,,,,,
0,90000,,,,,,
0,108000,,,,,,
0,38250,,,,,,
0,171000,,,,,,
0,103500,,,,,,
0,171000,,,,,,
0,121500,,,,,,
0,90000,,,,,,
0,202500,,,,,,
0,180000,,,,,,
0,157500,,,,,,
0,202500,,,,,,
0,225000,,,,,,
0,135000,,,,,,
0,126000,,,,,,
0,157500,,,,,,
0,112500,,,,,,
0,247500,,,,,,
0,288000,,,,,,
0,112500,,,,,,
0,90000,,,,,,
0,112500,,,,,,
0,225000,,,,,,
0,202500,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,405000,,,,,,
0,225000,,,,,,
0,135000,,,,,,
1,54000,,,,,,
0,67500,,,,,,
0,270000,,,,,,
0,270000,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,126000,,,,,,
0,49500,,,,,,
0,180000,,,,,,
1,405000,,,,,,
0,81000,,,,,,
0,103500,,,,,,
0,126000,,,,,,
0,112500,,,,,,
0,76500,,,,,,
0,135000,,,,,,
0,157500,,,,,,
0,270000,,,,,,
0,247500,,,,,,
0,180000,,,,,,
1,135000,,,,,,
0,112500,,,,,,
0,540000,,,,,,
0,180000,,,,,,
0,270000,,,,,,
0,135000,,,,,,
0,126000,,,,,,
0,112500,,,,,,
1,157500,,,,,,
0,67500,,,,,,
0,225000,,,,,,
0,279000,,,,,,
0,157500,,,,,,
0,180000,,,,,,
0,225000,,,,,,
0,112500,,,,,,
0,225000,,,,,,
0,117000,,,,,,
0,153000,,,,,,
0,90000,,,,,,
0,67500,,,,,,
0,90000,,,,,,
0,121500,,,,,,
0,202500,,,,,,
0,337500,,,,,,
0,45000,,,,,,
0,81000,,,,,,
1,180000,,,,,,
1,135000,,,,,,
0,225000,,,,,,
0,247500,,,,,,
0,117000,,,,,,
0,180000,,,,,,
0,67500,,,,,,
0,58500,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,225000,,,,,,
0,342000,,,,,,
0,67500,,,,,,
0,157500,,,,,,
0,117000,,,,,,
0,202500,,,,,,
0,270000,,,,,,
0,112500,,,,,,
0,49500,,,,,,
0,270000,,,,,,
0,270000,,,,,,
0,180000,,,,,,
0,306000,,,,,,
0,180000,,,,,,
0,135000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,225000,,,,,,
0,180000,,,,,,
0,112500,,,,,,
0,90000,,,,,,
0,90000,,,,,,
0,90288,,,,,,
0,360000,,,,,,
0,225000,,,,,,
0,126000,,,,,,
0,139500,,,,,,
0,90000,,,,,,
0,247500,,,,,,
1,450000,,,,,,
0,67500,,,,,,
0,243000,,,,,,
0,213750,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,157500,,,,,,
0,315000,,,,,,
0,67500,,,,,,
0,135000,,,,,,
0,450000,,,,,,
0,157500,,,,,,
0,67500,,,,,,
0,315000,,,,,,
0,90000,,,,,,
0,214650,,,,,,
0,135000,,,,,,
1,112500,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,67500,,,,,,
0,67500,,,,,,
0,81000,,,,,,
1,117000,,,,,,
0,135000,,,,,,
0,45000,,,,,,
0,252000,,,,,,
0,337500,,,,,,
0,81000,,,,,,
0,225000,,,,,,
0,135000,,,,,,
0,360000,,,,,,
0,225000,,,,,,
0,337500,,,,,,
0,63000,,,,,,
0,180000,,,,,,
0,108000,,,,,,
0,48600,,,,,,
0,112500,,,,,,
0,112500,,,,,,
0,90000,,,,,,
0,270000,,,,,,
0,202500,,,,,,
0,99000,,,,,,
0,90000,,,,,,
0,135000,,,,,,
0,112500,,,,,,
0,81000,,,,,,
0,135000,,,,,,
0,202500,,,,,,
0,112500,,,,,,
0,135000,,,,,,
0,225000,,,,,,
1,76500,,,,,,
0,270000,,,,,,
0,112500,,,,,,
0,67500,,,,,,
0,54000,,,,,,
0,180000,,,,,,
0,261000,,,,,,
0,135000,,,,,,
0,189000,,,,,,
1,202500,,,,,,
0,112500,,,,,,
0,153000,,,,,,
0,112500,,,,,,
0,315000,,,,,,
0,157500,,,,,,
0,112500,,,,,,
0,382500,,,,,,
0,112500,,,,,,
0,157500,,,,,,
0,315000,,,,,,
0,135000,,,,,,
0,90000,,,,,,
0,135000,,,,,,
0,81000,,,,,,
0,135000,,,,,,
1,112500,,,,,,
0,112500,,,,,,
